Index,Weekday
6760,Tuesday
6761,Tuesday
6762,Tuesday
6763,Tuesday
6764,Tuesday
6765,Tuesday
6766,Tuesday
6767,Tuesday
6768,Tuesday
6769,Tuesday
6770,Tuesday
6771,Tuesday
6772,Tuesday
6773,Tuesday
6774,Tuesday
6775,Tuesday
6776,Tuesday
6777,Wednesday
6778,Wednesday
6779,Wednesday
6780,Wednesday
6781,Wednesday
6782,Wednesday
6783,Wednesday
6784,Wednesday
6785,Wednesday
6786,Wednesday
6787,Wednesday
6788,Wednesday
6789,Wednesday
6790,Thursday
6791,Wednesday
6792,Thursday
6793,Thursday
6794,Thursday
6795,Thursday
6796,Thursday
6797,Thursday
6798,Thursday
6799,Thursday
6800,Thursday
6801,Thursday
6802,Thursday
6803,Thursday
6804,Thursday
6805,Friday
6806,Friday
6807,Friday
6808,Friday
6809,Friday
6810,Friday
6811,Friday
6812,Friday
6813,Friday
6814,Friday
6815,Friday
6816,Saturday
6817,Saturday
6818,Saturday
6819,Saturday
6820,Saturday
6821,Saturday
6822,Sunday
6823,Sunday
6824,Sunday
6825,Sunday
6826,Sunday
6827,Sunday
6828,Sunday
6829,Monday
6830,Monday
6831,Monday
6832,Monday
6833,Monday
6834,Monday
6835,Monday
6836,Monday
6837,Monday
6838,Monday
6839,Monday
6840,Monday
6841,Monday
6842,Monday
6843,Monday
6844,Monday
6845,Monday
6846,Monday
6847,Tuesday
6848,Tuesday
6849,Tuesday
6850,Tuesday
6851,Tuesday
6852,Tuesday
6853,Tuesday
6854,Tuesday
6855,Tuesday
6856,Tuesday
6857,Tuesday
6858,Tuesday
6859,Tuesday
6860,Tuesday
6861,Tuesday
6862,Tuesday
6863,Tuesday
6864,Tuesday
6865,Tuesday
6866,Tuesday
6867,Tuesday
6868,Tuesday
6869,Tuesday
6870,Tuesday
6871,Tuesday
6872,Tuesday
6873,Tuesday
6874,Wednesday
6875,Wednesday
6876,Wednesday
6877,Wednesday
6878,Wednesday
6879,Wednesday
6880,Wednesday
6881,Wednesday
6882,Wednesday
6883,Wednesday
6884,Wednesday
6885,Wednesday
6886,Wednesday
6887,Wednesday
6888,Wednesday
6889,Wednesday
6890,Wednesday
6891,Wednesday
6892,Wednesday
6893,Wednesday
6894,Wednesday
6895,Wednesday
6896,Wednesday
6897,Thursday
6898,Thursday
6899,Thursday
6900,Thursday
6901,Thursday
6902,Thursday
6903,Thursday
6904,Thursday
6905,Thursday
6906,Thursday
6907,Thursday
6908,Thursday
6909,Thursday
6910,Thursday
6911,Thursday
6912,Thursday
6913,Thursday
6914,Thursday
6915,Thursday
6916,Thursday
6917,Thursday
6918,Thursday
6919,Thursday
6920,Friday
6921,Thursday
6922,Thursday
6923,Friday
6924,Friday
6925,Friday
6926,Friday
6927,Friday
6928,Friday
6929,Friday
6930,Friday
6931,Saturday
6932,Saturday
6933,Saturday
6934,Saturday
6935,Saturday
6936,Saturday
6937,Sunday
6938,Sunday
6939,Sunday
6940,Sunday
6941,Sunday
6942,Sunday
6943,Sunday
6944,Sunday
6945,Sunday
6946,Sunday
6947,Sunday
6948,Sunday
6949,Sunday
6950,Sunday
6951,Sunday
6952,Sunday
6953,Sunday
6954,Sunday
6955,Monday
6956,Sunday
6957,Monday
6958,Monday
6959,Monday
6960,Monday
6961,Monday
6962,Monday
6963,Monday
6964,Monday
6965,Monday
6966,Monday
6967,Monday
6968,Monday
6969,Monday
6970,Monday
6971,Monday
6972,Monday
6973,Tuesday
6974,Tuesday
6975,Tuesday
6976,Tuesday
6977,Tuesday
6978,Tuesday
6979,Tuesday
6980,Tuesday
6981,Tuesday
6982,Tuesday
6983,Tuesday
6984,Tuesday
6985,Tuesday
6986,Tuesday
6987,Tuesday
6988,Tuesday
6989,Tuesday
6990,Tuesday
6991,Tuesday
6992,Tuesday
6993,Tuesday
6994,Tuesday
6995,Tuesday
6996,Tuesday
6997,Tuesday
6998,Wednesday
6999,Wednesday
7000,Wednesday
7001,Wednesday
7002,Wednesday
7003,Wednesday
7004,Wednesday
7005,Wednesday
7006,Wednesday
7007,Wednesday
7008,Wednesday
7009,Wednesday
7010,Wednesday
7011,Wednesday
7012,Wednesday
7013,Wednesday
7014,Wednesday
7015,Wednesday
7016,Wednesday
7017,Wednesday
7018,Thursday
7019,Thursday
7020,Thursday
7021,Thursday
7022,Thursday
7023,Thursday
7024,Thursday
7025,Thursday
7026,Friday
7027,Friday
7028,Friday
7029,Friday
7030,Friday
7031,Friday
7032,Friday
7033,Friday
7034,Friday
7035,Friday
7036,Friday
7037,Saturday
7038,Saturday
7039,Saturday
7040,Saturday
7041,Saturday
7042,Saturday
7043,Saturday
7044,Saturday
7045,Sunday
7046,Sunday
7047,Sunday
7048,Sunday
7049,Sunday
7050,Sunday
7051,Monday
7052,Monday
7053,Monday
7054,Monday
7055,Monday
7056,Monday
7057,Monday
7058,Monday
7059,Monday
7060,Monday
7061,Monday
7062,Monday
7063,Monday
7064,Monday
7065,Monday
7066,Monday
7067,Monday
7068,Tuesday
7069,Tuesday
7070,Tuesday
7071,Tuesday
7072,Tuesday
7073,Tuesday
7074,Tuesday
7075,Tuesday
7076,Tuesday
7077,Tuesday
7078,Tuesday
7079,Tuesday
7080,Tuesday
7081,Tuesday
7082,Tuesday
7083,Tuesday
7084,Tuesday
7085,Tuesday
7086,Tuesday
7087,Tuesday
7088,Tuesday
7089,Tuesday
7090,Tuesday
7091,Wednesday
7092,Wednesday
7093,Wednesday
7094,Wednesday
7095,Wednesday
7096,Wednesday
7097,Wednesday
7098,Wednesday
7099,Wednesday
7100,Wednesday
7101,Wednesday
7102,Wednesday
7103,Wednesday
7104,Wednesday
7105,Wednesday
7106,Wednesday
7107,Wednesday
7108,Wednesday
7109,Thursday
7110,Thursday
7111,Thursday
7112,Thursday
7113,Thursday
7114,Thursday
7115,Thursday
7116,Thursday
7117,Thursday
7118,Thursday
7119,Thursday
7120,Thursday
7121,Thursday
7122,Thursday
7123,Thursday
7124,Thursday
7125,Thursday
7126,Thursday
7127,Thursday
7128,Thursday
7129,Thursday
7130,Friday
7131,Friday
7132,Friday
7133,Friday
7134,Friday
7135,Friday
7136,Friday
7137,Sunday
7138,Sunday
7139,Sunday
7140,Sunday
7141,Sunday
7142,Sunday
7143,Sunday
7144,Sunday
7145,Sunday
7146,Sunday
7147,Sunday
7148,Sunday
7149,Sunday
7150,Sunday
7151,Sunday
7152,Sunday
7153,Sunday
7154,Sunday
7155,Sunday
7156,Sunday
7157,Sunday
7158,Monday
7159,Monday
7160,Monday
7161,Monday
7162,Monday
7163,Monday
7164,Monday
7165,Monday
7166,Monday
7167,Monday
7168,Monday
7169,Monday
7170,Monday
7171,Monday
7172,Monday
7173,Monday
7174,Monday
7175,Tuesday
7176,Tuesday
7177,Tuesday
7178,Tuesday
7179,Tuesday
7180,Tuesday
7181,Tuesday
7182,Tuesday
7183,Tuesday
7184,Tuesday
7185,Tuesday
7186,Tuesday
7187,Tuesday
7188,Tuesday
7189,Tuesday
7190,Tuesday
7191,Tuesday
7192,Tuesday
7193,Tuesday
7194,Tuesday
7195,Tuesday
7196,Tuesday
7197,Wednesday
7198,Wednesday
7199,Wednesday
7200,Wednesday
7201,Wednesday
7202,Wednesday
7203,Wednesday
7204,Wednesday
7205,Wednesday
7206,Wednesday
7207,Wednesday
7208,Wednesday
7209,Wednesday
7210,Wednesday
7211,Thursday
7212,Thursday
7213,Thursday
7214,Thursday
7215,Thursday
7216,Thursday
7217,Thursday
7218,Thursday
7219,Thursday
7220,Thursday
7221,Thursday
7222,Thursday
7223,Thursday
7224,Thursday
7225,Thursday
7226,Friday
7227,Friday
7228,Friday
7229,Friday
7230,Friday
7231,Friday
7232,Friday
7233,Friday
7234,Friday
7235,Friday
7236,Friday
7237,Saturday
7238,Saturday
7239,Saturday
7240,Saturday
7241,Saturday
7242,Saturday
7243,Saturday
7244,Saturday
7245,Saturday
7246,Saturday
7247,Sunday
7248,Sunday
7249,Sunday
7250,Sunday
7251,Sunday
7252,Sunday
7253,Sunday
7254,Sunday
7255,Sunday
7256,Sunday
7257,Sunday
7258,Sunday
7259,Sunday
7260,Sunday
7261,Sunday
7262,Sunday
7263,Sunday
7264,Sunday
7265,Sunday
7266,Monday
7267,Monday
7268,Monday
7269,Monday
7270,Monday
7271,Monday
7272,Monday
7273,Monday
7274,Monday
7275,Monday
7276,Monday
7277,Tuesday
7278,Tuesday
7279,Tuesday
7280,Tuesday
7281,Tuesday
7282,Tuesday
7283,Tuesday
7284,Tuesday
7285,Tuesday
7286,Tuesday
7287,Tuesday
7288,Tuesday
7289,Tuesday
7290,Tuesday
7291,Tuesday
7292,Tuesday
7293,Tuesday
7294,Tuesday
7295,Tuesday
7296,Tuesday
7297,Tuesday
7298,Wednesday
7299,Wednesday
7300,Wednesday
7301,Wednesday
7302,Wednesday
7303,Wednesday
7304,Wednesday
7305,Wednesday
7306,Wednesday
7307,Wednesday
7308,Wednesday
7309,Wednesday
7310,Wednesday
7311,Wednesday
7312,Wednesday
7313,Wednesday
7314,Thursday
7315,Thursday
7316,Thursday
7317,Thursday
7318,Thursday
7319,Thursday
7320,Thursday
7321,Thursday
7322,Thursday
7323,Thursday
7324,Thursday
7325,Thursday
7326,Thursday
7327,Thursday
7328,Thursday
7329,Thursday
7330,Thursday
7331,Thursday
7332,Thursday
7333,Thursday
7334,Thursday
7335,Thursday
7336,Friday
7337,Friday
7338,Friday
7339,Friday
7340,Friday
7341,Friday
7342,Friday
7343,Friday
7344,Friday
7345,Friday
7346,Saturday
7347,Saturday
7348,Saturday
7349,Saturday
7350,Saturday
7351,Saturday
7352,Saturday
7353,Saturday
7354,Saturday
7355,Saturday
7356,Saturday
7357,Saturday
7358,Sunday
7359,Sunday
7360,Sunday
7361,Sunday
7362,Sunday
7363,Sunday
7364,Sunday
7365,Sunday
7366,Sunday
7367,Sunday
7368,Sunday
7369,Sunday
7370,Sunday
7371,Sunday
7372,Sunday
7373,Sunday
7374,Sunday
7375,Sunday
7376,Monday
7377,Monday
7378,Monday
7379,Monday
7380,Monday
7381,Monday
7382,Monday
7383,Monday
7384,Monday
7385,Monday
7386,Monday
7387,Tuesday
7388,Tuesday
7389,Tuesday
7390,Tuesday
7391,Tuesday
7392,Tuesday
7393,Tuesday
7394,Tuesday
7395,Tuesday
7396,Tuesday
7397,Tuesday
7398,Tuesday
7399,Tuesday
7400,Tuesday
7401,Tuesday
7402,Tuesday
7403,Tuesday
7404,Wednesday
7405,Wednesday
7406,Wednesday
7407,Wednesday
7408,Wednesday
7409,Wednesday
7410,Wednesday
7411,Wednesday
7412,Wednesday
7413,Wednesday
7414,Wednesday
7415,Wednesday
7416,Thursday
7417,Thursday
7418,Thursday
7419,Thursday
7420,Thursday
7421,Thursday
7422,Thursday
7423,Thursday
7424,Thursday
7425,Thursday
7426,Friday
7427,Friday
7428,Friday
7429,Friday
7430,Friday
7431,Friday
7432,Friday
7433,Friday
7434,Friday
7435,Friday
7436,Friday
7437,Saturday
7438,Saturday
7439,Saturday
7440,Saturday
7441,Saturday
7442,Saturday
7443,Saturday
7444,Saturday
7445,Saturday
7446,Saturday
7447,Sunday
7448,Sunday
7449,Sunday
7450,Sunday
7451,Sunday
7452,Sunday
7453,Sunday
7454,Sunday
7455,Sunday
7456,Sunday
7457,Sunday
7458,Sunday
7459,Sunday
7460,Sunday
7461,Sunday
7462,Monday
7463,Monday
7464,Monday
7465,Monday
7466,Monday
7467,Monday
7468,Monday
7469,Monday
7470,Monday
7471,Monday
7472,Monday
7473,Monday
7474,Monday
7475,Monday
7476,Monday
7477,Monday
7478,Monday
7479,Monday
7480,Monday
7481,Monday
7482,Tuesday
7483,Tuesday
7484,Tuesday
7485,Tuesday
7486,Tuesday
7487,Tuesday
7488,Tuesday
7489,Tuesday
7490,Tuesday
7491,Tuesday
7492,Tuesday
7493,Tuesday
7494,Tuesday
7495,Tuesday
7496,Tuesday
7497,Tuesday
7498,Tuesday
7499,Tuesday
7500,Tuesday
7501,Tuesday
7502,Tuesday
7503,Tuesday
7504,Tuesday
7505,Tuesday
7506,Tuesday
7507,Wednesday
7508,Tuesday
7509,Wednesday
7510,Wednesday
7511,Wednesday
7512,Wednesday
7513,Wednesday
7514,Wednesday
7515,Wednesday
7516,Wednesday
7517,Wednesday
7518,Wednesday
7519,Wednesday
7520,Wednesday
7521,Wednesday
7522,Wednesday
7523,Wednesday
7524,Wednesday
7525,Wednesday
7526,Wednesday
7527,Wednesday
7528,Wednesday
7529,Wednesday
7530,Wednesday
7531,Wednesday
7532,Wednesday
7533,Thursday
7534,Thursday
7535,Thursday
7536,Thursday
7537,Thursday
7538,Thursday
7539,Thursday
7540,Thursday
7541,Thursday
7542,Thursday
7543,Thursday
7544,Thursday
7545,Thursday
7546,Thursday
7547,Thursday
7548,Thursday
7549,Thursday
7550,Thursday
7551,Thursday
7552,Thursday
7553,Friday
7554,Friday
7555,Friday
7556,Friday
7557,Friday
7558,Friday
7559,Friday
7560,Friday
7561,Friday
7562,Friday
7563,Friday
7564,Friday
7565,Saturday
7566,Saturday
7567,Saturday
7568,Saturday
7569,Saturday
7570,Saturday
7571,Saturday
7572,Saturday
7573,Saturday
7574,Saturday
7575,Saturday
7576,Saturday
7577,Saturday
7578,Sunday
7579,Sunday
7580,Sunday
7581,Sunday
7582,Sunday
7583,Sunday
7584,Sunday
7585,Sunday
7586,Sunday
7587,Sunday
7588,Sunday
7589,Sunday
7590,Sunday
7591,Sunday
7592,Sunday
7593,Sunday
7594,Monday
7595,Monday
7596,Monday
7597,Monday
7598,Monday
7599,Monday
7600,Monday
7601,Monday
7602,Monday
7603,Monday
7604,Monday
7605,Monday
7606,Monday
7607,Tuesday
7608,Tuesday
7609,Monday
7610,Tuesday
7611,Tuesday
7612,Tuesday
7613,Tuesday
7614,Tuesday
7615,Tuesday
7616,Tuesday
7617,Tuesday
7618,Tuesday
7619,Tuesday
7620,Tuesday
7621,Tuesday
7622,Tuesday
7623,Tuesday
7624,Wednesday
7625,Wednesday
7626,Wednesday
7627,Wednesday
7628,Wednesday
7629,Wednesday
7630,Wednesday
7631,Wednesday
7632,Wednesday
7633,Wednesday
7634,Wednesday
7635,Wednesday
7636,Wednesday
7637,Thursday
7638,Wednesday
7639,Wednesday
7640,Thursday
7641,Thursday
7642,Thursday
7643,Thursday
7644,Thursday
7645,Friday
7646,Friday
7647,Friday
7648,Friday
7649,Friday
7650,Friday
7651,Friday
7652,Friday
7653,Friday
7654,Friday
7655,Saturday
7656,Saturday
7657,Saturday
7658,Saturday
7659,Saturday
7660,Saturday
7661,Saturday
7662,Saturday
7663,Saturday
7664,Saturday
7665,Saturday
7666,Saturday
7667,Saturday
7668,Saturday
7669,Saturday
7670,Saturday
7671,Saturday
7672,Saturday
7673,Saturday
7674,Saturday
7675,Saturday
7676,Saturday
7677,Saturday
7678,Saturday
7679,Saturday
7680,Saturday
7681,Saturday
7682,Saturday
7683,Saturday
7684,Saturday
7685,Saturday
7686,Saturday
7687,Saturday
7688,Saturday
7689,Saturday
7690,Saturday
7691,Saturday
7692,Saturday
7693,Saturday
7694,Saturday
7695,Saturday
7696,Saturday
7697,Saturday
7698,Saturday
7699,Saturday
7700,Saturday
7701,Saturday
7702,Sunday
7703,Sunday
7704,Sunday
7705,Sunday
7706,Sunday
7707,Sunday
7708,Sunday
7709,Sunday
7710,Sunday
7711,Sunday
7712,Sunday
7713,Sunday
7714,Sunday
7715,Sunday
7716,Monday
7717,Monday
7718,Monday
7719,Monday
7720,Monday
7721,Tuesday
7722,Tuesday
7723,Tuesday
7724,Tuesday
7725,Tuesday
7726,Tuesday
7727,Tuesday
7728,Tuesday
7729,Tuesday
7730,Wednesday
7731,Wednesday
7732,Wednesday
7733,Wednesday
7734,Wednesday
7735,Wednesday
7736,Wednesday
7737,Wednesday
7738,Thursday
7739,Thursday
7740,Thursday
7741,Thursday
7742,Thursday
7743,Thursday
7744,Thursday
7745,Thursday
7746,Thursday
7747,Thursday
7748,Thursday
7749,Thursday
7750,Thursday
7751,Thursday
7752,Thursday
7753,Friday
7754,Friday
7755,Saturday
7756,Saturday
7757,Saturday
7758,Saturday
7759,Saturday
7760,Sunday
7761,Sunday
7762,Sunday
7763,Sunday
7764,Sunday
7765,Sunday
7766,Sunday
7767,Sunday
7768,Sunday
7769,Sunday
7770,Sunday
7771,Monday
7772,Monday
7773,Monday
7774,Monday
7775,Monday
7776,Monday
7777,Monday
7778,Monday
7779,Monday
7780,Monday
7781,Monday
7782,Monday
7783,Monday
7784,Monday
7785,Monday
7786,Monday
7787,Monday
7788,Monday
7789,Monday
7790,Tuesday
7791,Tuesday
7792,Tuesday
7793,Tuesday
7794,Tuesday
7795,Tuesday
7796,Tuesday
7797,Tuesday
7798,Tuesday
7799,Tuesday
7800,Tuesday
7801,Wednesday
7802,Wednesday
7803,Wednesday
7804,Wednesday
7805,Wednesday
7806,Wednesday
7807,Wednesday
7808,Wednesday
7809,Wednesday
7810,Wednesday
7811,Wednesday
7812,Wednesday
7813,Wednesday
7814,Wednesday
7815,Wednesday
7816,Wednesday
7817,Wednesday
7818,Wednesday
7819,Wednesday
7820,Wednesday
7821,Thursday
7822,Thursday
7823,Thursday
7824,Thursday
7825,Thursday
7826,Thursday
7827,Thursday
7828,Thursday
7829,Thursday
7830,Thursday
7831,Thursday
7832,Thursday
7833,Thursday
7834,Thursday
7835,Thursday
7836,Thursday
7837,Thursday
7838,Thursday
7839,Thursday
7840,Thursday
7841,Thursday
7842,Thursday
7843,Thursday
7844,Thursday
7845,Friday
7846,Friday
7847,Friday
7848,Friday
7849,Friday
7850,Friday
7851,Friday
7852,Friday
7853,Saturday
7854,Saturday
7855,Saturday
7856,Saturday
7857,Saturday
7858,Saturday
7859,Saturday
7860,Saturday
7861,Saturday
7862,Saturday
7863,Saturday
7864,Saturday
7865,Saturday
7866,Saturday
7867,Sunday
7868,Sunday
7869,Sunday
7870,Sunday
7871,Sunday
7872,Sunday
7873,Sunday
7874,Sunday
7875,Sunday
7876,Sunday
7877,Sunday
7878,Sunday
7879,Sunday
7880,Sunday
7881,Monday
7882,Monday
7883,Monday
7884,Monday
7885,Monday
7886,Monday
7887,Monday
7888,Monday
7889,Monday
7890,Monday
7891,Monday
7892,Monday
7893,Monday
7894,Monday
7895,Monday
7896,Monday
7897,Monday
7898,Monday
7899,Monday
7900,Monday
7901,Monday
7902,Monday
7903,Tuesday
7904,Monday
7905,Tuesday
7906,Tuesday
7907,Tuesday
7908,Tuesday
7909,Tuesday
7910,Tuesday
7911,Tuesday
7912,Tuesday
7913,Tuesday
7914,Tuesday
7915,Tuesday
7916,Tuesday
7917,Tuesday
7918,Tuesday
7919,Tuesday
7920,Tuesday
7921,Tuesday
7922,Wednesday
7923,Tuesday
7924,Wednesday
7925,Wednesday
7926,Wednesday
7927,Wednesday
7928,Wednesday
7929,Wednesday
7930,Wednesday
7931,Wednesday
7932,Wednesday
7933,Wednesday
7934,Wednesday
7935,Wednesday
7936,Wednesday
7937,Wednesday
7938,Wednesday
7939,Wednesday
7940,Wednesday
7941,Wednesday
7942,Wednesday
7943,Wednesday
7944,Wednesday
7945,Wednesday
7946,Wednesday
7947,Thursday
7948,Wednesday
7949,Wednesday
7950,Wednesday
7951,Thursday
7952,Thursday
7953,Thursday
7954,Thursday
7955,Thursday
7956,Thursday
7957,Thursday
7958,Thursday
7959,Thursday
7960,Thursday
7961,Thursday
7962,Thursday
7963,Thursday
7964,Friday
7965,Friday
7966,Friday
7967,Friday
7968,Friday
7969,Friday
7970,Friday
7971,Friday
7972,Friday
7973,Friday
7974,Friday
7975,Friday
7976,Friday
7977,Friday
7978,Friday
7979,Friday
7980,Saturday
7981,Saturday
7982,Saturday
7983,Saturday
7984,Saturday
7985,Saturday
7986,Sunday
7987,Sunday
7988,Sunday
7989,Sunday
7990,Sunday
7991,Sunday
7992,Sunday
7993,Sunday
7994,Sunday
7995,Sunday
7996,Sunday
7997,Sunday
7998,Sunday
7999,Sunday
8000,Sunday
8001,Sunday
8002,Sunday
8003,Sunday
8004,Sunday
8005,Sunday
8006,Sunday
8007,Sunday
8008,Sunday
8009,Sunday
8010,Sunday
8011,Sunday
8012,Sunday
8013,Monday
8014,Monday
8015,Monday
8016,Monday
8017,Monday
8018,Monday
8019,Monday
8020,Monday
8021,Monday
8022,Monday
8023,Monday
8024,Monday
8025,Monday
8026,Monday
8027,Monday
8028,Monday
8029,Monday
8030,Monday
8031,Tuesday
8032,Tuesday
8033,Tuesday
8034,Tuesday
8035,Tuesday
8036,Tuesday
8037,Tuesday
8038,Tuesday
8039,Tuesday
8040,Tuesday
8041,Tuesday
8042,Tuesday
8043,Tuesday
8044,Tuesday
8045,Tuesday
8046,Tuesday
8047,Tuesday
8048,Tuesday
8049,Tuesday
8050,Tuesday
8051,Wednesday
8052,Wednesday
8053,Wednesday
8054,Wednesday
8055,Wednesday
8056,Wednesday
8057,Wednesday
8058,Wednesday
8059,Wednesday
8060,Wednesday
8061,Wednesday
8062,Wednesday
8063,Wednesday
8064,Wednesday
8065,Wednesday
8066,Wednesday
8067,Wednesday
8068,Wednesday
8069,Wednesday
8070,Wednesday
8071,Wednesday
8072,Thursday
8073,Thursday
8074,Thursday
8075,Thursday
8076,Thursday
8077,Thursday
8078,Thursday
8079,Thursday
8080,Thursday
8081,Thursday
8082,Thursday
8083,Thursday
8084,Thursday
8085,Thursday
8086,Thursday
8087,Thursday
8088,Friday
8089,Friday
8090,Friday
8091,Friday
8092,Friday
8093,Friday
8094,Friday
8095,Friday
8096,Friday
8097,Friday
8098,Friday
8099,Friday
8100,Friday
8101,Friday
8102,Saturday
8103,Saturday
8104,Saturday
8105,Saturday
8106,Saturday
8107,Saturday
8108,Saturday
8109,Saturday
8110,Saturday
8111,Sunday
8112,Sunday
8113,Sunday
8114,Sunday
8115,Sunday
8116,Sunday
8117,Sunday
8118,Sunday
8119,Sunday
8120,Sunday
8121,Sunday
8122,Sunday
8123,Sunday
8124,Sunday
8125,Sunday
8126,Monday
8127,Monday
8128,Sunday
8129,Monday
8130,Monday
8131,Monday
8132,Monday
8133,Monday
8134,Monday
8135,Monday
8136,Monday
8137,Monday
8138,Monday
8139,Monday
8140,Monday
8141,Monday
8142,Monday
8143,Monday
8144,Monday
8145,Monday
8146,Monday
8147,Tuesday
8148,Tuesday
8149,Tuesday
8150,Tuesday
8151,Tuesday
8152,Tuesday
8153,Tuesday
8154,Tuesday
8155,Tuesday
8156,Tuesday
8157,Tuesday
8158,Tuesday
8159,Tuesday
8160,Tuesday
8161,Tuesday
8162,Tuesday
8163,Tuesday
8164,Tuesday
8165,Tuesday
8166,Tuesday
8167,Tuesday
8168,Tuesday
8169,Tuesday
8170,Tuesday
8171,Tuesday
8172,Tuesday
8173,Tuesday
8174,Tuesday
8175,Wednesday
8176,Wednesday
8177,Wednesday
8178,Wednesday
8179,Wednesday
8180,Wednesday
8181,Wednesday
8182,Wednesday
8183,Wednesday
8184,Wednesday
8185,Wednesday
8186,Wednesday
8187,Wednesday
8188,Wednesday
8189,Wednesday
8190,Wednesday
8191,Wednesday
8192,Wednesday
8193,Wednesday
8194,Wednesday
8195,Wednesday
8196,Wednesday
8197,Wednesday
8198,Thursday
8199,Thursday
8200,Thursday
8201,Thursday
8202,Thursday
8203,Thursday
8204,Thursday
8205,Thursday
8206,Thursday
8207,Thursday
8208,Thursday
8209,Thursday
8210,Thursday
8211,Thursday
8212,Thursday
8213,Thursday
8214,Thursday
8215,Thursday
8216,Thursday
8217,Thursday
8218,Thursday
8219,Thursday
8220,Thursday
8221,Thursday
8222,Thursday
8223,Thursday
8224,Thursday
8225,Thursday
8226,Friday
8227,Friday
8228,Friday
8229,Friday
8230,Friday
8231,Friday
8232,Friday
8233,Friday
8234,Friday
8235,Friday
8236,Saturday
8237,Saturday
8238,Saturday
8239,Saturday
8240,Saturday
8241,Saturday
8242,Saturday
8243,Saturday
8244,Saturday
8245,Saturday
8246,Saturday
8247,Saturday
8248,Saturday
8249,Saturday
8250,Saturday
8251,Saturday
8252,Saturday
8253,Sunday
8254,Sunday
8255,Sunday
8256,Sunday
8257,Sunday
8258,Sunday
8259,Sunday
8260,Sunday
8261,Sunday
8262,Sunday
8263,Sunday
8264,Sunday
8265,Sunday
8266,Sunday
8267,Sunday
8268,Sunday
8269,Sunday
8270,Sunday
8271,Monday
8272,Sunday
8273,Monday
8274,Monday
8275,Monday
8276,Monday
8277,Monday
8278,Monday
8279,Monday
8280,Monday
8281,Monday
8282,Monday
8283,Monday
8284,Monday
8285,Monday
8286,Monday
8287,Monday
8288,Monday
8289,Tuesday
8290,Tuesday
8291,Tuesday
8292,Tuesday
8293,Tuesday
8294,Tuesday
8295,Tuesday
8296,Tuesday
8297,Tuesday
8298,Tuesday
8299,Tuesday
8300,Tuesday
8301,Tuesday
8302,Tuesday
8303,Tuesday
8304,Tuesday
8305,Tuesday
8306,Tuesday
8307,Tuesday
8308,Tuesday
8309,Tuesday
8310,Tuesday
8311,Tuesday
8312,Wednesday
8313,Wednesday
8314,Wednesday
8315,Wednesday
8316,Wednesday
8317,Wednesday
8318,Wednesday
8319,Wednesday
8320,Wednesday
8321,Wednesday
8322,Wednesday
8323,Wednesday
8324,Wednesday
8325,Wednesday
8326,Wednesday
8327,Wednesday
8328,Wednesday
8329,Wednesday
8330,Wednesday
8331,Thursday
8332,Wednesday
8333,Wednesday
8334,Thursday
8335,Thursday
8336,Thursday
8337,Thursday
8338,Thursday
8339,Thursday
8340,Thursday
8341,Thursday
8342,Thursday
8343,Thursday
8344,Thursday
8345,Thursday
8346,Thursday
8347,Thursday
8348,Thursday
8349,Thursday
8350,Thursday
8351,Thursday
8352,Thursday
8353,Friday
8354,Friday
8355,Friday
8356,Friday
8357,Friday
8358,Friday
8359,Friday
8360,Friday
8361,Friday
8362,Friday
8363,Friday
8364,Friday
8365,Friday
8366,Friday
8367,Friday
8368,Friday
8369,Friday
8370,Saturday
8371,Saturday
8372,Saturday
8373,Saturday
8374,Saturday
8375,Saturday
8376,Saturday
8377,Saturday
8378,Saturday
8379,Saturday
8380,Sunday
8381,Sunday
8382,Sunday
8383,Sunday
8384,Sunday
8385,Sunday
8386,Sunday
8387,Sunday
8388,Sunday
8389,Sunday
8390,Sunday
8391,Sunday
8392,Sunday
8393,Monday
8394,Monday
8395,Monday
8396,Monday
8397,Monday
8398,Monday
8399,Monday
8400,Monday
8401,Monday
8402,Monday
8403,Monday
8404,Monday
8405,Monday
8406,Monday
8407,Monday
8408,Monday
8409,Monday
8410,Monday
8411,Monday
8412,Monday
8413,Monday
8414,Monday
8415,Monday
8416,Tuesday
8417,Monday
8418,Tuesday
8419,Tuesday
8420,Tuesday
8421,Tuesday
8422,Tuesday
8423,Tuesday
8424,Tuesday
8425,Tuesday
8426,Tuesday
8427,Tuesday
8428,Tuesday
8429,Tuesday
8430,Tuesday
8431,Tuesday
8432,Tuesday
8433,Tuesday
